32705.82	2064.61	0.4	0.8	-0.1	0.1	0	4.75	0.94
32705.94	2064.82	0.43	0.9	-0.1	0.1	0	4.77	1.02
32706.03	2065.1	0.46	0.9	-0.1	0.1	0	4.79	0.93
32706.12	2065.12	0.48	0.9	-0.2	0.1	0	4.79	0.83
32706.25	2065.06	0.51	0.9	-0.1	0.1	0	4.82	0.69
32706.35	2064.69	0.57	0.9	-0.1	0.1	0	4.82	0.66
32706.45	2064.39	0.63	0.9	-0.1	0.1	0	4.83	0.66
32706.55	2064.19	0.67	0.9	-0.1	0.1	0	4.73	0.57
32706.68	2063.96	0.68	0.9	-0.2	0.1	0	4.72	0.64
32706.77	2063.48	0.66	0.9	-0.2	0.1	0	4.75	0.67
32706.86	2063.11	0.61	0.9	-0.2	0.1	0	4.78	0.86
32706.95	2063.34	0.59	0.9	-0.2	0.1	0	4.81	0.96
32707.07	2064.4	0.58	0.9	-0.2	0.1	0	4.84	1.04
32707.18	2065.74	0.57	0.9	-0.2	0.1	0	4.74	1.2
32707.28	2067.04	0.56	1.0	-0.2	0.1	0	4.72	1.17
32707.4	2068.13	0.53	1.0	-0.2	0.1	0	4.65	0.96
32707.51	2069.51	0.57	1.0	-0.2	0.1	0	4.66	0.82
32707.6	2071.13	0.57	1.0	-0.2	0.1	0	4.78	0.75
32707.69	2072.6	0.63	1.0	-0.2	0.1	0	4.81	0.65
32707.78	2073.92	0.66	1.0	-0.2	0.1	0	4.8	0.64
32707.89	2075.5	0.65	1.0	-0.2	0.0	0	4.79	0.68
32708.01	2077.11	0.69	1.0	-0.2	0.0	0	4.82	0.77
32708.1	2078.43	0.7	1.0	-0.2	0.0	0	4.82	0.8
32708.2	2079.95	0.67	1.0	-0.2	0.0	0	4.84	0.89
32708.31	2081.41	0.68	1.0	-0.2	0.0	0	4.85	0.92
32708.42	2082.72	0.75	1.0	-0.2	0.0	0	4.88	0.92
32708.52	2083.64	0.8	1.0	-0.2	0.0	0	4.9	0.87
32708.61	2083.94	0.83	1.0	-0.2	0.1	0	4.87	0.86
32708.7	2083.83	0.84	1.0	-0.2	0.1	0	4.83	0.87
32708.84	2083.44	0.82	1.0	-0.2	0.1	0	4.81	1.02
32708.94	2082.9	0.76	1.0	-0.2	0.1	0	4.83	1.0
32709.03	2082.43	0.69	1.0	-0.2	0.1	0	4.92	0.96
32709.15	2081.87	0.62	1.0	-0.3	0.1	0	4.97	0.92
32709.26	2081.28	0.57	1.0	-0.3	0.1	0	4.96	0.9
32709.35	2080.37	0.55	1.0	-0.3	0.1	0	4.92	0.88
32709.46	2079.33	0.54	1.0	-0.3	0.2	0	4.79	0.99
32709.58	2078.26	0.51	1.0	-0.3	0.2	0	4.69	0.99
32709.68	2077.41	0.5	1.0	-0.3	0.2	0	4.64	0.92
32709.77	2076.58	0.48	1.1	-0.3	0.2	0	4.66	0.87
32709.86	2075.97	0.44	1.1	-0.3	0.2	0	4.68	0.84
32709.99	2075.66	0.39	1.1	-0.3	0.1	0	4.8	0.79
32710.09	2075.26	0.35	1.1	-0.3	0.2	0	4.84	0.75
32710.19	2074.82	0.32	1.1	-0.3	0.2	0	4.76	0.92
32710.3	2074.53	0.3	1.1	-0.3	0.1	0	4.74	1.08
32710.41	2074.52	0.29	1.1	-0.3	0.2	0	4.82	1.09
32710.51	2074.82	0.27	1.1	-0.3	0.1	0	4.8	1.15
32710.6	2075.25	0.26	1.1	-0.3	0.1	0	4.82	1.13
32710.72	2075.9	0.26	1.1	-0.3	0.1	0	4.85	1.19
32710.83	2076.44	0.29	1.1	-0.3	0.2	0	4.85	1.22
